Transect,Species,Elev,Tree,Core,TreeID,Tag,Path identification,Site identification,YearLastRing,Sapwood,Tree height,Tree age,SectionHeight,User variable,RingCount,DataType,OffsetToNext,ImageName,Analysis Date Time,Acquisition Date Time,Modified Date Time,ImageSizeH V NBits Channel,CalibMethod XCal YCal EditedDendro,ScannerCamera Make Model Software,LensFocLength [35mm],PathBegX BegY EndX EndY Width,RingBoundary AutoMan Meth Precise,EarlywoodDef,DensActive Media Calib,DensNSteps MatDens Interpol SampleThick,DensStepsThick,DensStepsLightInt,DensStepsWoodDens,DiskArea,DiskPerim,DiskAvgDiam,DiskFormCoef,CompWoodArea,VoidArea,PathLength,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,PIPO,M,3H,B,3H-B,CO-PIPO-M-3H-B,,,2013,0,0,0,0,0,117,RINGWIDTH,1,NotAFile,10/15/2013 15:36,                   ,,2185 13094 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],1750.0000 9050.0000 1730.0000 600.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,178.8144,0.246,0.783,0.74,0.71,0.871,0.68,0.946,0.816,1.249,0.675,0.556,0.607,0.605,1.226,0.787,0.95,0.801,0.864,0.724,0.48,0.506,0.485,0.761,0.613,0.846,1.028,1.291,0.677,0.804,1.227,1.162,0.867,0.381,0.57,0.548,0.295,0.5,0.79,0.359,0.674,0.569,0.525,0.563,0.917,1.043,1.001,0.795,0.921,0.626,0.357,0.549,0.486,0.733,0.417,0.605,1.026,0.523,0.795,0.775,0.692,1.026,0.752,0.438,0.857,0.691,0.963,0.67,0.897,0.768,1.418,1.047,1.063,1.003,0.733,1.045,1.314,0.966,1.233,0.637,1.307,1.348,1.279,2.104,1.849,1.972,1.879,2.101,1.608,1.807,1.986,1.962,3.065,2.698,2.539,2.149,2.09,2.942,2.46,3.032,2.168,2.878,2.763,2.061,2.446,3.079,3.156,3.074,3.202,2.129,2.724,1.163,2.243,1.819,2.353,3.645,3.329,3.267,,,,,,,,,,,,,,
CO,PIPO,M,4H,A,4H-A,CO-PIPO-M-4H-A,,,2013,0,0,0,0,0,103,RINGWIDTH,1,NotAFile,10/16/2013 9:14,                   ,,2185 10416 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],288.0000 10036.0000 288.0000 104.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,210.1751,0.336,0.609,0.672,1.031,1.095,0.728,1.161,0.683,0.676,0.372,0.424,0.146,0.409,0.938,1.384,0.846,0.737,1.42,1.855,1.714,1.475,1.586,2.466,2.486,2.228,2.518,2.831,3.601,2.446,2.152,1.424,1.41,1.594,1.23,1.853,1.742,1.235,1.868,1.945,1.986,1.698,1.75,1.965,1.667,2.491,1.997,1.831,1.937,2.147,1.269,0.823,1.51,1.31,1.565,0.778,1.425,1.694,1.315,2.025,1.678,1.744,1.831,1.256,1.297,1.933,1.592,1.96,1.161,1.456,1.416,1.555,1.601,2.001,1.369,1.052,1.702,2.627,1.837,1.92,1.539,1.959,2.212,1.839,2.338,1.948,2.171,2.287,2.651,2.063,2.258,2.32,2.136,3.747,3.104,3.34,2.912,3.299,4.623,3.247,5.249,4.726,4.743,6.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,PIPO,M,4H,B,4H-B,CO-PIPO-M-4H-B,,,2013,0,0,0,0,0,99,RINGWIDTH,1,NotAFile,10/16/2013 9:14,                   ,,2185 10416 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],1764.0000 8868.0000 1764.0000 870.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,169.2489,0.292,0.352,0.499,0.644,0.647,0.528,0.656,0.338,0.422,0.274,0.336,0.104,0.231,0.611,0.822,0.591,0.634,0.889,1.079,0.888,0.971,0.93,0.952,0.995,0.635,1.037,1.333,1.544,1.185,1.037,1.016,1.121,1.291,0.74,1.247,0.971,0.634,1.458,1.628,1.141,1.225,1.604,1.435,1.287,1.414,1.52,1.499,1.131,1.425,0.995,0.536,0.906,0.822,0.822,0.443,0.964,1.28,0.879,1.399,1.613,1.564,1.2,1.085,1.132,1.557,0.992,1.46,1.044,1.225,1.375,1.617,1.2,1.607,1.445,1.058,1.294,1.86,1.274,1.193,1.071,1.256,1.773,1.75,2.377,1.826,1.954,2.689,3.163,2.457,2.35,2.44,2.818,4.346,3.637,4.622,3.866,3.411,6.096,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,PIPO,M,4L,A,4L-A,CO-PIPO-M-4L-A,,,2013,0,0,0,0,0,87,RINGWIDTH,1,NotAFile,10/16/2013 9:49,                   ,,2185 10771 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],304.0000 8828.0000 304.0000 144.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,183.7657,0.857,1.471,1.597,1.817,1.48,1.734,1.966,1.205,1.776,1.753,1.098,0.96,1.699,1.435,2.473,1.819,2.116,1.756,2.158,1.832,1.417,1.608,1.333,1.628,1.244,1.268,1.733,1.671,1.46,1.714,1.608,2.222,2.052,1.206,2.349,1.733,0.91,1.905,2.708,1.501,2.067,2.068,1.435,1.837,2.201,1.776,2.385,1.416,1.799,1.396,1.099,1.458,1.501,1.754,1.375,1.333,1.798,1.312,1.862,1.735,1.46,1.756,1.608,1.29,1.734,0.886,1.289,1.243,1.727,1.791,1.891,1.161,2.892,3.187,3.416,3.708,3.899,3.136,2.964,2.609,3.027,3.163,2.831,2.932,3.293,3.33,4.772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,PIPO,M,4L,B,4L-B,CO-PIPO-M-4L-B,,,2013,0,0,0,0,0,79,RINGWIDTH,1,NotAFile,10/16/2013 9:49,                   ,,2185 10771 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],1800.0000 9156.0000 1800.0000 1152.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,169.3759,0.757,1.408,1.45,1.706,1.541,1.353,1.711,1.102,1.374,1.12,1.182,0.677,1.629,1.312,2.285,1.756,1.65,1.798,2.539,1.687,1.791,2.009,1.33,1.817,1.543,1.544,1.608,2.052,1.395,1.463,1.559,1.752,2.132,1.221,2.037,1.278,1.317,1.649,2.046,1.67,1.642,1.517,1.441,1.317,1.586,1.774,1.839,1.499,1.481,1.142,0.79,0.873,1.248,0.879,0.896,0.964,1.55,1.357,1.304,1.294,1.119,1.003,0.905,1.115,1.679,1.453,2.182,1.664,1.816,2.264,3.767,3.74,4.509,3.286,3.473,4.039,4.954,4.275,10.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,PIPO,M,5H,A,5H-A,CO-PIPO-M-5H-A,,,2013,0,0,0,0,0,104,RINGWIDTH,1,NotAFile,10/16/2013 10:22,                   ,,2185 11460 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],480.0000 11157.0000 480.0000 31.7452  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,235.4261,0.19,0.442,0.863,0.883,0.735,0.651,0.754,0.835,0.832,0.704,0.766,0.704,0.835,1.273,1.029,1.224,0.776,1.453,0.995,0.93,1.368,1.101,1.26,1.032,1.752,1.563,1.797,1.354,1.353,1.545,1.458,1.226,0.76,1.14,1.157,0.641,1.267,1.206,1.015,1.629,1.226,1.466,1.341,1.278,1.397,1.375,1.266,1.576,1.132,0.716,1.071,1.138,1.214,0.491,0.988,1.616,1.192,1.72,1.325,1.701,0.702,1.008,1.391,2.186,1.723,1.706,1.128,1.207,1.104,1.905,2.064,2.639,1.924,1.947,2.435,2.857,2.568,2.562,2.013,2.254,3.404,2.718,3.362,2.919,3.145,4.416,5.498,4.203,4.488,6.17,4.652,6.546,6.32,6.733,5.382,4.329,6.745,4.589,6.631,4.617,4.591,4.78,3.862,2.289,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,PIPO,M,5H,B,5H-B,CO-PIPO-M-5H-B,,,2013,0,0,0,0,0,99,RINGWIDTH,1,NotAFile,10/16/2013 10:22,                   ,,2185 11460 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],1914.0000 10572.0000 1914.0000 214.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,219.1899,0.316,0.865,1.121,1.036,0.803,0.781,1.121,0.804,1.079,0.719,0.74,0.698,0.783,1.475,0.948,1.58,0.925,1.303,1.053,1.219,1.592,1.044,1.152,1.135,1.496,1.66,1.959,1.119,1.456,2.069,1.681,1.089,0.839,1.196,1.299,0.71,1.106,1.482,1.099,1.643,1.211,1.324,1.347,1.781,1.455,1.497,1.215,1.148,1.089,0.653,1.031,1.093,0.925,0.732,1.404,1.461,1.002,1.296,1.515,1.351,1.412,1.132,1.06,1.436,1.427,1.645,1.112,1.294,1.278,1.529,1.469,1.791,1.286,1.274,1.632,2.518,2.275,1.962,1.526,1.933,2.264,1.712,2.771,2.923,2.369,3.085,3.267,2.501,3.563,3.91,4.284,4.727,4.649,5.641,4.406,4.482,6.908,5.96,10.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,PIPO,M,5L,A,5L-A,CO-PIPO-M-5L-A,,,2013,0,0,0,0,0,101,RINGWIDTH,1,NotAFile,10/16/2013 10:48,                   ,,2185 13587 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],240.0000 12459.0000 384.0000 684.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,249.1941,0.362,0.958,0.995,0.944,0.986,0.82,1.245,1.036,1.142,1.119,0.908,0.548,1.704,1.761,2.562,1.899,2.675,1.213,2.202,2.329,1.736,2.378,1.762,2.103,1.189,0.671,1.501,2.538,1.734,1.735,2.179,1.566,1.375,1.279,1.609,1.17,0.571,1.269,1.901,1.141,1.649,1.735,1.087,0.838,1.143,1.227,1.143,0.825,1.1,0.614,0.846,0.931,1.312,1.48,0.78,1.267,1.662,0.86,1.079,1.22,1.282,1.158,0.738,1.075,1.439,1.587,2.728,1.904,2.137,1.967,2.455,2.476,2.455,2.18,2.148,2.549,2.936,2.559,2.736,1.673,2.834,3.058,3.491,4.14,3.922,3.163,4.525,4.367,4.295,4.107,5.881,4.578,6.437,5.74,4.345,4.411,4.134,7.135,5.513,8.694,6.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,PIPO,M,5L,B,5L-B,CO-PIPO-M-5L-B,,,2013,0,0,0,0,0,98,RINGWIDTH,1,NotAFile,10/16/2013 10:48,                   ,,2185 13587 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],1743.0000 10440.0000 1857.0000 1926.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,180.1843,0.19,0.592,0.709,0.697,0.727,0.56,0.888,0.636,0.676,0.718,0.643,0.365,1.443,1.6,2.327,1.103,1.171,0.757,1.136,1.581,1.379,1.585,1.119,1.412,1.628,2.292,1.787,2.229,1.486,1.462,1.904,1.902,1.769,1.308,1.157,1.061,0.866,1.302,1.605,1.328,1.245,1.181,0.957,0.983,1.207,0.861,1.015,0.885,0.832,0.456,0.673,0.528,0.808,0.859,0.441,1.006,1.455,0.96,1.052,0.943,0.677,0.841,0.757,0.88,1.761,1.067,1.538,1.19,1.625,1.651,1.382,2.01,2.091,1.338,1.843,2.28,2.077,2.134,1.658,1.129,1.806,1.715,2.225,3.385,3.406,3.192,3.224,3.921,3.308,3.589,4.01,3.712,5.511,4.936,4.487,4.095,3.77,4.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,PIPO,M,6H,A,6H-A,CO-PIPO-M-6H-A,,,2013,0,0,0,0,0,104,RINGWIDTH,1,NotAFile,10/16/2013 11:04,                   ,,2185 11933 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],282.0000 8985.0000 417.0000 114.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,187.7445,0.292,0.732,1.066,1.176,1.026,0.864,1.032,0.896,0.884,0.485,0.63,1.066,1.276,1.974,1.609,1.714,1.178,2.596,2.036,2.257,2.203,1.755,2.151,2.406,2.229,1.885,2.019,1.352,1.598,1.673,1.702,1.428,0.985,0.968,0.937,0.536,1.027,1.139,0.896,1.166,1.208,1.229,1.049,1.631,1.526,1.459,1.41,1.308,0.935,0.621,0.794,0.711,0.754,0.26,0.939,1.442,1.007,1.348,1.149,1.114,1.205,0.669,0.542,1.208,0.831,0.975,0.667,0.92,0.899,1.464,1.066,1.166,1.19,0.933,0.933,1.41,1.685,1.485,1.15,1.458,2.001,1.914,2.421,1.873,2.216,2.882,3.105,2.592,2.785,3.304,2.894,3.848,3.234,4.165,3.522,3.645,4.403,3.276,4.641,4.206,4.005,3.998,4.536,1.105,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,PIPO,M,6H,B,6H-B,CO-PIPO-M-6H-B,,,2013,0,0,0,0,0,104,RINGWIDTH,1,NotAFile,10/16/2013 11:04,                   ,,2185 11933 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],1773.0000 8997.0000 1875.0000 1002.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,169.1991,0.362,0.802,0.929,1.269,1.227,1.1,1.163,1.037,1.143,0.487,0.655,1.286,1.513,1.85,1.286,1.225,0.846,1.439,1.079,1.27,1.27,1.079,1.65,1.288,0.845,1.225,1.373,0.825,0.74,1.164,1.524,1.331,0.74,0.994,0.782,0.338,0.677,0.973,0.719,0.889,0.592,0.804,0.825,1.265,1.014,1.375,1.27,1.1,0.952,0.592,0.782,0.804,0.804,0.254,1.015,1.417,1.015,1.143,1.312,1.121,1.225,1.013,0.928,1.669,1.036,1.163,1.037,1.204,1.098,1.733,1.394,1.353,1.331,0.949,1.29,1.819,1.586,1.713,1.206,1.312,1.753,1.732,2.155,2.178,2.137,2.37,3.084,2.482,2.479,2.916,2.738,3.45,3.316,3.489,2.843,3.209,4.269,3.217,3.496,2.726,3.567,4.522,3.782,6.444,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,PIPO,M,6L,A,6L-A,CO-PIPO-M-6L-A,,,2013,0,0,0,0,0,97,RINGWIDTH,1,NotAFile,10/18/2013 9:59,                   ,,2166 11381 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],252.0000 8985.0000 252.0000 687.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,175.5974,0.025,0.448,0.628,0.756,0.708,0.494,0.476,0.249,0.791,0.584,0.491,0.716,0.745,1.721,1.268,1.268,0.832,1.705,1.434,1.186,1.437,1.039,1.232,1.408,1.261,1.387,1.324,0.817,0.795,1.023,0.898,0.792,0.582,0.724,0.6,0.331,0.52,0.814,0.63,0.695,0.654,0.613,0.232,0.675,0.909,1.475,1.407,1.159,0.724,0.561,0.769,0.952,0.915,0.455,1.138,1.336,0.898,1.206,1.117,1.029,0.968,0.773,0.753,1.453,1.064,0.95,1.017,1.176,1.092,1.51,1.444,1.679,1.247,0.933,1.573,1.649,1.404,1.843,1.179,1.846,2.682,1.86,3.003,2.851,2.75,3.169,2.69,3.073,2.529,3.773,3.483,5.274,4.861,4.861,6.959,6.241,13.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,PIPO,M,6L,B,6L-B,CO-PIPO-M-6L-B,,,2013,0,0,0,0,0,102,RINGWIDTH,1,NotAFile,10/18/2013 9:59,                   ,,2166 11381 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],1707.0000 10713.0000 1743.0000 156.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,223.4023,0.181,0.571,0.762,0.889,0.762,0.719,0.719,0.696,1.29,0.846,0.571,1.161,1.161,2.005,1.308,1.412,1.201,1.959,1.412,1.369,1.634,1.127,1.541,1.814,1.482,2.08,2.17,1.583,1.543,1.944,1.858,1.562,0.95,1.268,1.245,0.948,1.324,1.807,1.327,1.501,1.142,1.163,0.634,1.268,1.565,2.158,1.947,1.649,1.12,1.236,1.575,1.858,1.48,0.888,1.439,2.222,1.733,1.773,2.007,1.564,1.628,1.625,1.501,1.837,1.412,1.664,1.644,1.828,1.607,1.711,1.76,1.794,1.457,1.227,1.883,1.798,2.179,2.073,2.325,2.828,2.954,3.079,4.022,4.001,3.687,4.42,4.211,3.813,3.684,4.812,3.729,4.481,4.412,4.401,4.199,3.84,5.346,5.681,5.071,3.928,6.853,3.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,PIPO,M,7L,A,7L-A,CO-PIPO-M-7L-A,,,2013,0,0,0,0,0,104,RINGWIDTH,1,NotAFile,10/21/2013 12:15,                   ,,2205 13508 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],368.0000 10174.0000 308.0000 48.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,214.2842,0.321,0.508,0.656,0.635,0.825,0.634,0.825,0.592,0.803,0.482,0.573,0.253,0.823,0.992,1.714,0.973,1.247,1.014,1.629,1.036,0.951,1.392,1.434,1.519,1.392,1.322,1.133,1.688,1.139,0.928,1.05,0.606,0.83,0.685,0.705,0.962,0.674,0.8,1.45,1.112,1.046,1.153,1.154,0.861,1.637,1.297,1.358,1.49,2.152,1.427,1.339,1.646,1.335,1.339,1.16,1.331,2.489,1.958,2.904,2.24,2.376,2.332,1.621,2.183,2.341,1.94,2.961,2.239,2.708,2.971,3.626,3.372,3.93,3.23,2.751,3.07,2.959,3.687,3.224,2.684,2.869,3.334,3.105,3.694,3.651,2.734,3.943,3.983,3.584,3.614,4.284,3.563,4.783,4.282,3.716,3.52,2.792,4.067,2.974,2.97,2.673,3.046,1.766,0.403,,,,,,,,,,,,,,,,,,,,,,,,,,,
